GVKEY,CNAME,AT,SALE,MKTCAP,TOBINSQ,ROA,RNDRATIO,CASHRATIO,LEVERAGE,DIVPAY,EMP,SIC,STATE
11944,TUESDAY MORNING CORP,332.386,864.844,778.07466,2.729082031,-0.030615008,0,0.14948283,0,0,8.498,5331,TX
11976,ROCKY MOUNTAIN CHOC FACT INC,34.138,41.508,91.81851,3.106758158,0.115355323,0,0.209649071,0.184310739,0.080789736,0.3,2060,CO
12005,METHES ENERGIES INTL LTD,9.003,5.452,10.5892,1.716450072,-0.700433189,0,0.00733089,0.429856714,0,0.023,2990,NV
12081,GLADSTONE LAND CORP,151.703,7.197,82.9678,1.151604121,-0.000823978,0,0.022629744,0.569645953,0.016209304,0,6798,VA
12088,ALTEX INDUSTRIES INC,2.895,0.093,1.3766475,0.692106218,-0.105354059,0,0.932297064,0,0,0.001,1311,CO
12096,DGSE COMPANIES INC,18.909,70.743,14.93158,1.46774446,-0.033581892,0,0.115500555,0.214871225,0,0.082,5990,TX
12123,BIG LOTS INC,1635.891,5177.078,2429.18992,2.002291669,0.083539184,0,0.031946505,0.049862735,0.017441871,36.1,5331,OH
12124,MORGAN STANLEY,801510,37661,75698.024,1.013497054,0.004343052,0,0.213196342,0.414671058,0.00165313,55.802,6211,NY
12138,PRICE (T. ROWE) GROUP,5644.4,3982.1,22418.9046,4.016034406,0.217844235,0,0.266830841,0,0.081868755,5.87,6282,MD
12140,NATIONAL RETAIL PROPERTIES,4926.714,435.204,5197.2337,1.545945776,0.038662078,0,0.002152347,0.353390515,0.046307742,0.064,6798,FL
12141,MICROSOFT CORP,172384,86451,343566.3,2.4563666,0.128051327,0.066021208,0.497198116,0.1313637,0.053781093,128,7372,WA
12142,ORACLE CORP,110903,38226,188877.07,2.260868236,0.089609839,0.049809293,0.490230201,0.378330613,0.020333084,132,7372,CA
12144,SUNGARD DATA SYSTEMS INC,6507,2809,,,-0.031811895,0,0.068695251,0.717534962,0,13,7372,PA
12151,COTY INC,6592.5,4567,6062.307,1.750126204,-0.014774365,0.00705347,0.187789154,0.499582859,0.011740614,9,2844,NY
12171,TECH DATA CORP,6138.246,27670.632,2134.398,1.028388403,0.028537794,0,0.088460938,0.059691319,0,8.9,5045,FL
12181,REPLIGEN CORP,128.293,63.549,648.9252,5.187237028,0.063682352,0.043720234,0.455621117,0,0,0.136,2836,MA
12215,CYPRESS SEMICONDUCTOR CORP,743.281,725.497,2327.82564,3.852311091,0.024130847,0.221396753,0.159848025,0.327265193,0.094627738,3.35,3674,CA
12234,SIGMA DESIGNS INC,205.333,188.313,224.6034,1.392398689,-0.10568686,0.328646637,0.439525064,0,0,0.691,3674,CA
12250,AMAG PHARMACEUTICALS INC,1388.933,124.384,1091.072,1.398507343,0.097785134,0.007839831,0.103810623,0.356637793,0,0.257,2835,MA
12252,XOMA CORP,89.631,18.866,416.05228,5.607259542,-0.427318673,0.572134641,0.875199429,0.396481128,0,0.183,2836,CA
12257,GLOBEIMMUNE INC,18.368,5.966,43.65768,3.071792247,-0.885289634,0.392693815,0.915287456,0,0,0.022,2836,CO
12262,ASTEC INDUSTRIES INC,805.465,975.595,901.3783,1.359266138,0.042780257,0.027473571,0.01854705,0.013535039,0.011381004,3.952,3531,TN
12266,WERNER ENTERPRISES INC,1480.462,2139.289,2243.9837,1.789292599,0.066634605,0,0.015268207,0.050659862,0.009731422,12.178,4213,NE
12294,MPLX LP,1214.5,548.3,5900.73257,5.481294829,0.099876492,0,0.025607246,0.530918073,0.084890902,0,4610,OH
12304,DLH HOLDINGS CORP,30.072,60.493,18.55804,1.156691939,0.178139133,0,0.129954775,0,0,1.2,8090,GA
12312,BNSF RAILWAY CO,76477,22714,,,0.05749441,0,0.007649359,0.018855342,0,48,4011,TX
12320,EUROSITE POWER INC,11.15,1.578,32.21603,3.436504933,-0.207085202,0,0.338654709,0.505201794,0,0.005,4991,MA
12321,VISTA GOLD CORP,28.026,0,23.489389,0.936001891,-0.675301506,0,0.357311068,0,0,0.013,1040,CO
12377,RESEARCH FRONTIERS INC,12.565,1.599,122.49088,9.787017907,-0.351293275,0.129088739,0.722005571,0,0,0.013,8731,NY
12379,AMERICAN WOODMARK CORP,398.904,825.465,815.256,2.467556104,0.088991336,0,0.463873513,0.057545174,0,5.07,2430,VA
12389,HARLEY-DAVIDSON INC,9528.097,6228.508,13964.81307,2.160307989,0.088644249,0.014514966,0.111526153,0.577725961,0.025010241,6.5,3751,WI
12392,SKYWEST INC,4409.928,3237.447,679.75008,0.684806437,-0.005477187,0,0.126788918,0.395881974,0.001856493,18.5,4512,UT
12395,TOLL BROTHERS INC,8416.902,4282.047,5592.7197,1.20653011,0.040398712,0,0.071838427,0.403899915,0,3.5,1531,PA
12403,FREDS INC,649.246,1970.049,613.6854,1.305045237,-0.044519335,0,0.009919199,0.010150236,0.013625036,9.148,5331,TN
12407,U S GLOBAL INVESTORS INC,37.846,11.148,54.32768,1.508843207,-0.019209428,0,0.156159171,0,0.024494002,0.052,6282,TX
12413,ENGILITY HOLDINGS INC,1122.636,1367.091,752.9376,1.255255132,0.031553415,0,0.006344888,0.261215568,0,6.6,8711,VA
12421,TRANS WORLD ENTMT CORP,280.009,358.49,108.41668,0.773852555,0.006349796,0,0.423332821,0.003349892,0.057269588,3,5735,NY
12428,PORTLAND GENERAL ELECTRIC CO,7042,1900,2959.36524,1.060120028,0.024850895,0,0.018034649,0.355154786,0.01249645,2.6,4911,OR
12432,HI-CRUSH PARTNERS LP,436.12,386.547,1146.62056,3.225668532,0.282192974,0,0.012237458,0.459424012,0.177522242,0,1400,TX
12433,MERIDIAN BIOSCIENCE INC,176.929,188.832,736.29318,4.251384341,0.196366904,0.070943712,0.243300985,0,0.185170323,0.55,2835,OH
12441,GARTNER INC,1904.351,2021.441,7370.0592,4.78516786,0.096497967,0,0.191824931,0.212670878,0,6.758,8700,CT
12445,WATTS WATER TECHNOLOGIES INC,1948,1513.7,2222.36664,1.632734415,0.025821355,0.011550308,0.154568789,0.301283368,0.010523614,6.1,3490,MA
12458,PRO-DEX INC/CO,11.708,10.812,8.8431,0.958327639,-0.055603006,0.126580116,0.27229245,0.001281175,0,0.062,3841,CA
12459,NVR INC,2351.335,4453.139,5163.81117,2.717984111,0.119774511,0,0.242836942,0.254846715,0,3.942,1531,VA
12471,WORLD FUEL SERVICES CORP,4879.98,43386.389,3382.80826,1.302867688,0.045440145,0,0.061939598,0.141366973,0.00217132,4.041,5172,FL
12482,CLEARFIELD INC,51.848,58.045,174.94839,3.47263906,0.10478707,0.013578152,0.478764851,0,0,0.185,3679,MN
12485,ALTICE USA INC,6765.171,6460.946,5662.74912,2.491925351,0.045618507,0,0.217787695,1.432783,0.024065319,14.968,4841,NY
12540,ADOBE INC,10785.829,4147.065,36654.62112,3.738445151,0.02488404,0.078283552,0.346704087,0.140398573,0,12.499,7372,CA
12544,ST JOE CO,1303.135,701.873,1697.45217,1.530581383,0.311903985,0,0.052277776,0.185049899,0,0.061,7011,FL
12545,HARTE HANKS INC,647.199,553.676,478.1385,1.142043637,0.03706897,0,0.087684004,0.128254215,0.033196899,5.423,7331,TX
12555,INTERSTATE POWER & LIGHT CO,6461.8,1848.1,,,0.030115448,0,0.000820205,0.273716302,0.023244297,1.766,4931,IA
12564,CLEVELAND ELECTRIC ILLUM,3996,889,,,0.009009009,0,0,0.418918919,0.016266266,0,4911,OH
12568,DAILY JOURNAL CORP,243.877,43.423,249.2705,1.462936234,0.00258737,0,0.775333467,0.120933913,0,0.32,7372,CA
12575,CYANOTECH CORP,30.915,33.809,46.8573,1.820776322,-0.000776322,0.016723273,0.072003882,0.172828724,0,0.113,2833,HI
12578,VALHI INC,2967.2,1862.6,2192.22,1.663629011,0.018131572,0.006403343,0.090691561,0.314808574,0.012570774,3.233,2810,TX
12589,ENCOMPASS HEALTH CORP,3408.8,2374.3,3376.36494,1.852561001,0.063512086,0,0.034293593,0.625322694,0.022089885,29,8060,AL
12597,LAKELAND INDUSTRIES INC,93.208,99.734,59.993,0.964992275,0.090110291,0.000965582,0.072547421,0.105033903,0,1.304,3842,NY
12598,P.A.M. TRANSPORTATION SVCS,324.605,410.937,384.80832,1.701462762,0.041561282,0,0.18804393,0.329397267,0,2.911,4213,AR
12603,CNO FINANCIAL GROUP INC,31184.2,4144.7,3501.23928,0.961937112,0.001648271,0,0.036710898,0.115433457,0.001645064,4.2,6321,IN
12612,DAYTON POWER & LIGHT INC,3338.7,1668.3,,,0.034444544,0,0.006619343,0.262707042,0.047892892,1.13,4931,OH
12615,M/I HOMES INC,1211.41,1215.18,562.81848,1.056565061,0.041925525,0,0.018561841,0.41036148,0.004024236,0.905,1531,OH
12625,MARTEN TRANSPORT LTD,579.66,672.929,730.53934,1.379136632,0.051468102,0,0.000212193,0.043332298,0.005760273,3.24,4213,WI
12635,FISERV INC,9337,5066,17054.091,2.396925244,0.08075399,0,0.03148763,0.407304273,0,21,7374,WI
12658,SED INTERNATIONAL HLDGS INC,41.577,232.491,0.77895,1.16066455,-0.299564663,0,0.052120163,0.016018472,0,0,5045,GA
12684,HEMACARE CORP,5.478,4.809,2.04212,1.005498357,-0.875136911,0,0.05841548,0.079408543,0,0,8090,CA
12689,KB HOME,4757.55,2400.949,1615.64935,1.004149058,0.193029816,0,0.081134828,0.541565512,0.001887947,1.59,1531,CA
12711,CEL-SCI CORP,19.23,0.264,74.6700534,4.339940374,-1.423088924,0.884035361,0.442693708,0.058294332,0,0,2836,VA
12713,ABEONA THERAPEUTICS INC,16.582,0.925,68.86545,4.862588952,-1.614883609,0.020082017,0.694729224,0.024122543,0.173380774,0.007,2836,TX
12717,ANIXA BIOSCIENCES INC,9.055,3.667,43.9384,5.448194368,-1.060850359,0,0.647266703,0,0,0.009,2836,CA
12719,APYX MEDICAL CORP,24.833,27.681,65.69536,3.733433737,-0.695928804,0.0570209,0.267063987,0.137397817,0.037530705,0.152,3845,FL
12722,INTERNATIONAL BALER CORP,12.855,19.785,11.87136,1.295788409,0.05554259,0,0.218125243,0.053053287,0,0.068,3569,FL
12726,UNUM GROUP,62497.1,10513.2,8800.5728,1.002716491,0.006614707,0,0.039731444,0.044491664,0.002550518,9.5,6321,TN
12749,PUBLIC SERVICE ELEC & GAS CO,22223,6766,,,0.032623858,0,0.013949512,0.295684651,0,6.525,4931,NJ
12785,PILGRIM'S PRIDE CORP,3119.063,8583.365,8493.56091,2.995294712,0.228160829,0.001218315,0.184716692,0.001360024,0,35,2015,CO
12796,CORELOGIC INC,3516.362,1405.04,2822.34537,1.496023837,0.025520979,0,0.036100094,0.378391929,0,4.82,7374,CA
12818,ISORAY INC,26.549,4.219,170.62968,6.524828807,-0.224452898,0.025198689,0.666051452,0,0.027759991,0.039,2836,WA
12825,J & J SNACK FOODS CORP,704.773,919.451,1746.11028,2.615849756,0.101896639,0.000708029,0.13019795,0.000737826,0.033922979,3.4,2050,NJ
12833,DELEK LOGISTICS PARTNERS LP,311.839,841.253,858.94152,3.689386254,0.227854758,0,0.005967823,0.807307617,0.452451425,0,5171,TN
12840,HEARTLAND EXPRESS INC,759.994,871.355,2370.96481,3.358930215,0.111624565,0,0.022767285,0.032368677,0.009255336,4.5,4213,IA
12850,CERNER CORP,4530.565,3402.703,22135.25178,5.09866844,0.11597516,0.063867972,0.313617838,0.02876639,0,15.8,7373,MO
12868,QUIKSILVER INC,1256.664,1570.399,299.551,1.180422929,-0.260558113,0,0.040862951,0.659356837,0,6.1,2320,CA
12874,ICAD INC,93.77,43.924,142.55682,1.850781913,-0.010760371,0.087010771,0.343606697,0.124410792,0,0.144,3845,NH
12879,SPECTRASCIENCE INC,2.211,0,3.10968,4.715368611,-2.029850746,0.417910448,0.101311624,1.818181818,0,0.009,3845,CA
12886,TWENTY-FIRST CENTURY FOX INC,54793,31867,77569.96905,2.047998267,0.069078167,0,0.098826492,0.347818152,0.010366288,27,4888,NY
12892,SUNOCO LP,2197.481,5382.016,1743.89103,1.273729343,0.025821839,0,0.030558171,0.396143584,0.01508682,0,5172,TX
12909,MARKEL CORP,25200.357,5128.901,9533.81208,1.06462,0.012745137,0,0.191662285,0.089427066,0,8.6,6331,VA
12915,ORASURE TECHNOLOGIES INC,189.633,106.464,569.73618,3.150465267,-0.024331208,0.063585979,0.516086335,0,0,0.32,2835,PA
12926,FRP HOLDINGS INC,313.071,160.14,329.12576,1.323111243,0.032002325,0,0.003430532,0.201992519,0,0.957,6512,FL
12945,PLEXUS CORP,1609.026,2378.249,1242.80529,1.283700381,0.054202356,0,0.215404226,0.165574702,0,12,3672,WI
12956,INCOME OPPORTUNITY RLTY INVS,93.076,4.729,23.759684,0.365687008,0.016749753,0,7.52074E-05,0.11001762,0,0,6552,TX
12964,CADIZ INC,68.212,0.336,198.0272,4.485679939,-0.276798804,0,0.23758283,1.530449188,0,0.01,4941,CA
12972,INGLES MARKETS INC  -CL A,1656.952,3835.986,479.93571,1.016472239,0.031036506,0,0.005198702,0.565653079,0.008729281,23,5411,NC
12976,SEARS HOMETOWN & OUTLET STR,645.722,2356.033,258.0536,0.745660826,-0.261420549,0,0.030579723,0.130742022,0,3.634,5700,IL
12987,XPRESSPA GROUP INC,37.435,1.425,51.3820905,1.53965782,-2.917643916,0.02374783,0.428021905,0,0,0.013,7990,NY
12990,STRATEX OIL & GAS HLDGS INC,28.002,1.094,8.9899176,1.228802143,-0.499535747,0,0.06917363,0.751410614,0,0.009,1311,UT
13041,SYNOVUS FINANCIAL CORP,27051.231,1185.007,3687.57207,1.02854887,0.007217749,0,0.047752799,0.083812637,0.001960835,4.511,6020,GA
13071,RADNET INC,740.68,717.569,365.73404,1.48654215,0.001857752,0,0.000414484,0.806835611,0,6.361,8071,CA
13092,JACK IN THE BOX INC,1270.665,1484.131,2629.06545,2.866073631,0.074641231,0,0.008324775,0.399698583,0.012494245,19.15,5812,CA
13125,HCP INC,21369.94,2315.849,20242.61638,1.444892189,0.041818742,0,0.010893152,0.456705681,0.046867656,0.17,6798,CA
13128,ECOLOGY AND ENVIRONMENT INC,71.708,128.427,44.46656,1.085869917,-0.019286551,0,0.115691415,0.033678251,0.028825236,1.013,8711,NY
13142,CAPSTEAD MORTGAGE CORP,14389.069,226.922,1177.01344,0.998380468,0.009786596,0,0.021372196,0.896989444,0.009579424,0.014,6798,TX
13172,ONCOLOGIX TECH INC,2.135,3.677,0.8076,1.689742389,-0.659484778,0.014051522,0.008430913,0.896018735,0,0.191,8082,LA
13176,SONO-TEK CORP,10.591,10.849,17.47161,1.975130771,0.057218393,0.095930507,0.398073836,0.13955245,0,0.057,3690,NY
13184,CYTRX CORP,85.693,0.1,152.68102,1.989229225,-0.351463947,0.428016291,0.908370579,0,0,0.026,2836,CA
13189,CEDAR REALTY TRUST INC,1286.779,148.184,556.87846,1.144606385,0.013964325,0,0.008826691,0.517095787,0.023507533,0.071,6798,NY
13200,PHOTRONICS INC,1029.183,455.527,592.7107,0.962704106,0.02525887,0.021291646,0.187458401,0.138154245,0,1.5,3674,CT
13235,IMMUCELL CORP,11.052,7.597,14.71122,1.493414767,-0.015110387,0.197158885,0.302207745,0.081071299,0,0.035,2835,ME
13239,REPRO MEDSYSTEMS INC,7.281,11.245,15.2028,2.192253811,0.10341986,0.064276885,0.386897404,0,0,0.075,3841,NY
13288,ROCK CREEK PHARMACEUTICALS,8.917,0,35.134554,6.15527128,-3.713805091,0.404956824,0.044297409,0.039250869,0,0.011,2834,FL
13289,CALIF FIRST NATIONAL BANCORP,579.55,25.305,153.5528,0.947904063,0.012166336,0,0.086825986,0.026178932,0.007210767,0.113,6159,CA
13323,SANDERSON FARMS INC,1111.252,2774.845,1942.54138,1.898917959,0.224114782,0,0.149030103,0.017997718,0.027404225,11.461,2015,MS
13341,PROGRESSIVE CORP-OHIO,25787.6,19377.3,15864.722,1.34269269,0.049675038,0,0.212303588,0.083943446,0.015612155,26.501,6331,OH
13342,RLI CORP,2775.542,776.465,2129.2882,1.433047383,0.048799478,0,0.023896954,0.05390839,0.057594877,0.882,6331,IL
13353,WISCONSIN ELECTRIC POWER CO,12646.7,4059.4,,,0.029881313,0,0.001897728,0.439861782,0.030932971,3.823,4931,WI
13354,VOXX INTERNATIONAL CORP,677.513,757.498,207.561,0.670993767,-0.001390379,0.03066657,0.01287503,0.127324494,0,2.1,3651,FL
13381,DESTINATION XL GROUP INC,261.1,414.02,257.46964,1.631898277,-0.042807354,0,0.017564152,0.205063194,0,2.435,5651,MA
13421,CADENCE DESIGN SYSTEMS INC,3209.556,1580.932,5531.34848,2.307898812,0.049507782,0.187878323,0.318612917,0.215349101,0,6.1,7372,CA
13427,BERKSHIRE HATHAWAY ENERGY CO,82304,17326,,,0.025454413,0,0.008893857,0.487145218,0,20.9,4991,IA
13428,MIDAMERICAN FUNDING LLC,14544,3762,,,0.028121562,0,0.002062706,0.314012651,0,3.6,4931,IA
13453,OPPENHEIMER HOLDINGS INC,2787.455,1004.464,316.8975,0.919696103,0.003166329,0,0.132923043,0.354929497,0.002146402,3.434,6211,NY
13460,PEDEVCO CORP,41.74,4.812,14.9031,1.389820316,-0.715716339,0,0.159918543,0.721514135,0,0.015,1311,TX
13480,EBIX INC,634.311,214.321,614.90208,1.287999231,0.10020006,0.042345159,0.082894668,0.192325216,0.017981716,2.343,7372,GA
13484,SOLIGENIX INC,6.954,7.043,23.4462915,4.393772146,-0.964480874,1.30672994,0.794506759,0,0,0.017,2834,NJ
13498,CARNIVAL CORP/PLC (USA),39532,15884,34312.32,1.253574825,0.03126581,0,0.008372964,0.22988971,0.019654963,94.1,4400,FL
13506,QVC INC,12476,8801,,,0.047611414,0,0.028775248,0.371032382,0,17.3,5961,PA
13510,DUKE REALTY CORP,7754.839,1260.267,6951.0624,1.527507715,0.028769392,0,0.002311073,0.574274076,0.034420057,0.75,6798,IN
13526,BUCKEYE PARTNERS LP,8086.088,6660.247,9612.07338,1.730816358,0.041131756,0,0.001015077,0.43964226,0.065591173,1.72,4610,TX
13550,HAWAIIAN MCADM NT ORCHRD LP,50.587,15.988,33.855,0.837962322,-0.122422757,0,0.015537589,0.114159764,0,0.269,0100,HI
13561,MBIA INC,16284,1186,1831.13622,0.870064862,0.034942275,0,0.129882093,0.495946942,0,0.252,6351,NY
13562,BRANDYWINE REALTY TRUST,4859.173,600.166,2858.96582,1.168369972,0.001248566,0,0.052992968,0.504470205,0.022239175,0.424,6798,PA
13570,MIDDLEBY CORP,2066.131,1636.538,5675.6552,3.216749664,0.093562315,0.010938319,0.021269223,0.289510684,0,4.86,3580,IL
13579,EQUITY COMMONWEALTH,5761.639,879.378,3327.01169,1.07034729,0.00368055,0,0.068864606,0.383166144,0.01070737,0.062,6798,IL
13580,UNIVERSAL HEALTH RLTY INCOME,428.866,62.214,640.04412,2.015382707,0.120203047,0,0.009002812,0.497020048,0.076289564,0,6798,PA
13582,CPS TECHNOLOGIES CORP,12.649,23.138,42.718,3.567080402,0.079294806,0,0.182227844,0,0,0.156,3290,MA
13599,CELGENE CORP,17340.1,7670.4,89510.372,5.753719529,0.115333822,0.140172202,0.435216637,0.396283758,0,6.012,2834,NJ
13602,AMERICA'S CAR-MART INC,400.361,472.569,437.87886,1.473744596,0.073558613,0,0.001973219,0.260444948,0,1.36,5500,AR
13619,ABIOMED INC,338.367,230.311,2958.83088,8.880425337,0.335990212,0.106313559,0.389984839,0,0,0.589,3841,MA
13623,CONMED CORP,1098.194,740.055,1238.8728,1.496589674,0.029313582,0.025295166,0.060400986,0.219847313,0.019974613,3.5,3845,NY
13631,ETHEMA HEALTH CORPORATION,1.136,3.416,3.6861865,6.648051496,-1.454225352,0,0.077464789,0.049295775,0,0.028,8060,FL
13646,TIFFANY & CO,5180.603,4249.913,11204.80464,2.615592942,0.09345997,0,0.141191479,0.215524718,0.036901303,12,5944,NY
13649,NATIONAL HOLDINGS CORP,64.793,184.292,59.116125,1.225319479,0.287731699,0,0.394517926,0.000848857,0,0.352,6211,NY
13664,GCI LIBERTY INC,5828,471,5338.02124,1.536894516,-0.007892931,0,0.472203157,0.37594372,0,0,5961,CO
13665,HAMILTON BANCORP INC/MD,291.04,10.472,43.3105634,0.939907103,-0.001078889,0,0.057188015,0.020615723,0,0.055,6035,MD
13679,ARC GROUP WORLDWIDE INC,136.389,82.926,229.216,2.458116124,0.033111175,0.002536861,0.068803203,0.608722111,0,0.7,3490,FL
13684,LIBERTY INTERACTIVE -CONSOL,18641,10499,,,0.026232498,0,0.171396384,0.43189743,0,20.078,5961,CO
13700,DENTSPLY SIRONA INC,4650.265,2922.62,7502.75988,2.078633127,0.069427011,0.017375354,0.045016144,0.272180833,0.008065132,11.6,3843,PA
13709,ICAHN ENTERPRISES LP,35780,18975,11383.33441,1.130948418,-0.010424818,0.005366126,0.121492454,0.333286752,0.003493572,65.577,9997,NY
13710,CEDAR FAIR  -LP,2038.319,1159.605,2670.25324,2.188000131,0.051127915,0,0.064680749,0.764772344,0.078216413,44.1,7996,OH
13712,ALERIS CORP,2861.9,2882.4,,,0.0187987,0.004507495,0.009993361,0.516510011,0,5.1,3350,OH
13714,CBS CORP,24072,13806,28057.38,1.812453473,0.056247923,0,0.017779993,0.296859422,0.012296444,22.94,4888,NY
13721,ZOETIS INC,6607,4817,21572.14384,4.024692575,0.088239746,0.060844559,0.133494778,0.552444377,0.022703194,10,2834,NJ
13733,PSYCHEMEDICS CORP,24.078,29.205,81.43125,3.732670903,0.133150594,0.056026248,0.15001246,0.259489991,0.133399784,0.156,8071,MA
13759,MERITAGE HOSPITALITY GROUP,85.53,160.213,29.32984,1.281221092,0.032245996,0,0.060797381,0.506488951,0.009248217,0,5812,MI
13765,NATURAL ALTERNATIVES,52.258,73.942,36.94944,0.89497187,0.038156837,0.018140763,0.373378239,0,0,0.212,2834,CA
13782,MULTI-COLOR CORP,927.371,810.772,1153.58187,1.867432635,0.049296344,0.004980747,0.019462545,0.494440736,0.003563838,3.55,2750,OH
13786,HERON THERAPEUTICS INC,76.682,0,294.02362,4.011940481,-0.995892126,0.715070029,0.947745234,0.02083931,0,0.059,2836,CA
13794,CESCA THERAPEUTICS INC,62.888,15.987,55.87939,0.99269161,-0.137243989,0.055145656,0.23551393,0,0,0.095,3821,CA
13824,FAIR ISAAC CORP,1192.298,788.985,1765.7897,2.099704688,0.079576582,0.069978311,0.088128136,0.457939206,0.002276277,2.646,7373,CA
13835,REGULUS THERAPEUTICS INC,171.48,7.669,785.0778,4.808396314,-0.330534173,0.239363191,0.9315547,0.136441568,0,0.085,2836,CA
13839,CAMBREX CORP,487.072,374.427,672.33876,1.842930327,0.119351964,0.026844081,0.093452303,0.123185073,0,1.117,2833,NJ
13861,TILE SHOP HOLDINGS INC,252.19,257.192,455.66832,2.435319878,0.041821642,0,0.02370435,0.369820374,0,1.19,5700,MN
13871,SUMMIT MIDSTREAM PARTNERS LP,1894.874,330.686,2235.768,1.668951603,-0.012661528,0,0.013947101,0.426413577,0.064502442,0,1311,TX
13888,MR COOPER GROUP INC,156.139,8.548,414.80315,3.091554,0.019661968,0,0.515284458,0.199950045,0.060555018,0.004,6162,TX
13906,JOHNSON OUTDOORS INC  -CL A,288.626,425.41,258.5338,1.204218608,0.031608379,0.057053072,0.245275893,0.02699341,0.01279857,1.1,3690,WI
13913,GLOBAL HEALTHCARE REIT,46.478,1.922,22.722,1.277270967,0.029196609,0,0.030939369,0.809221567,0.009854125,0.001,6798,CO
13948,CONSUMERS ENERGY CO,17847,6800,,,0.031770045,0,0.006051437,0.307166471,0.025718608,7.388,4931,MI
13962,FERRELLGAS PARTNERS  -LP,1572.27,2405.86,2063.1912,2.38370458,0.021122962,0,0.005371215,0.926276021,0.102352013,0,5900,KS
13963,VECTOR GROUP LTD,1573.392,1146.997,2440.01631,2.494480911,0.02350209,0,0.427362031,0.580498058,0.106075282,1.09,6531,FL
13988,SCHWAB (CHARLES) CORP,154642,6083,39570.69718,1.184947797,0.008542311,0,0.207860736,0.012279976,0.002431422,14.6,6282,CA
14007,NEIMAN MARCUS GROUP INC,8761.726,4894.656,,,-0.016798174,0,0.022424349,0.52614599,0,16.5,5311,TX
14027,CLEAN HARBORS INC,3704.278,3401.636,2830.28915,1.423137289,-0.007647374,0,0.066646996,0.376736303,0,13,4955,MA
14043,PACCAR FINANCIAL CORP,7785.9,563.5,,,0.013948291,0,0.00550996,0.725683608,0,0.402,6153,WA
14084,ALBANY INTL CORP  -CL A,1029.304,745.345,1210.39939,1.663461319,0.040385542,0.031448435,0.174683087,0.265006257,0.01949084,4,2221,NH
14088,AEP GENERATING CO,855.564,600.593,,,0.032784222,0,0,0.299611718,0.029804901,0,4911,OH
14107,JONES FINANCIAL COS  -LP,14770,6333,,,0,0,0.711916046,0.150575491,0,40,6211,MO
14108,CYBEROPTICS CORP,46.412,46.483,63.84884,1.566487977,-0.032039128,0.189369129,0.225286564,0,0,0.169,3827,MN
14112,FRANKLIN WIRELESS CORP,22.277,30.953,18.9612,1.162643085,-0.043632446,0.124792387,0.369933115,0.006643623,0,0.065,3661,CA
14113,MITEK SYSTEMS INC,31.103,19.15,73.55561,2.595139054,-0.170144359,0.193550461,0.772819342,0.000835932,0,0.049,3577,CA
14154,LG&E AND KU ENERGY LLC,13396,3168,,,0.025679307,0,0.001567632,0.386906539,0.032547029,3.482,4931,KY
